city,file,node_id,street,walk,side,seq,cardinal,usable,exclude_reason,osm_name,typology,face_id,vertical_greenery_median_round,vertical_greenery_median,vertical_hardscape_median_round,vertical_hardscape_median,green_eye_level_median_round,green_eye_level_median,sky_openness_median_round,sky_openness_median,walkable_ground_median_round,walkable_ground_median,green_softening_median_round,green_softening_median,signage_detail_median_round,signage_detail_median,facade_variation_median_round,facade_variation_median,ground_floor_activity_median_round,ground_floor_activity_median,resting_affordance_median_round,resting_affordance_median,arc_vegetation,arc_sky,arc_building,H_m,W_facade,HW_facade,HW_effective,HW_source,node_GVI,node_VEI,node_SVF_band,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,resting_affordance_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7,indoor,sky_share,road_share,ceiling_share
City of London,philpot_lane/south_to_north/002_n01343_N_L.jpg,n01343,philpot_lane,south_to_north,L,2,N,True,,philpot_lane,,,1,1.0229535688083011,6,5.59018678561472,1,1.2057102069950036,2,1.8965420298003934,6,5.761105371900826,1,1.087025877348458,5,4.808012486992716,5,4.812089715536105,4,3.9472131147540983,1,1.1540231396266105,,,,,,,,,,,,1,6,1,1,6,1,6,5,6,1,0.9541,0.0224,0.0106,0.0021,0.0034,0.0024,0.005,0.0084,0.0139,0.0623,0.0706,0.3166,0.3587,0.1694,0.7005,0.2007,0.0395,0.0113,0.0128,0.0165,0.0187,0.3557,0.3557,0.1309,0.07,0.0481,0.0331,0.0065,0.0132,0.0218,0.0594,0.0762,0.2348,0.3872,0.2072,0.8463,0.0787,0.0256,0.0065,0.0083,0.0121,0.0226,0.023,0.0707,0.1696,0.1696,0.1922,0.3591,0.0158,0.0182,0.072,0.1524,0.1524,0.3656,0.1957,0.0437,0.0636,0.1346,0.2219,0.1525,0.1525,0.2515,0.0234,0.7606,0.1697,0.0429,0.0084,0.0075,0.0058,0.0051,False,0.024556,0.168721,0.0
City of London,philpot_lane/south_to_north/002_n01343_N_R.jpg,n01343,philpot_lane,south_to_north,R,2,N,True,,philpot_lane,,,1,1.3083603896103897,6,6.104996623902768,2,1.9973428623785963,2,1.7643698060941828,5,5.487664823479371,2,1.931084776663628,3,3.26824512534819,5,5.141618497109826,5,4.9937295528898575,1,1.1675154114178503,,,,,,,,,,,,1,7,2,1,6,2,2,5,6,1,0.616,0.2,0.1213,0.0307,0.0211,0.0068,0.0042,0.0054,0.0115,0.0515,0.0515,0.2036,0.2962,0.3803,0.2275,0.5457,0.1772,0.0308,0.0113,0.0053,0.0022,0.4202,0.2888,0.1364,0.073,0.0443,0.0304,0.0068,0.0248,0.0463,0.098,0.1111,0.2351,0.3421,0.1426,0.2591,0.5485,0.1224,0.0309,0.0188,0.0114,0.0089,0.1233,0.2304,0.1795,0.1233,0.1233,0.2034,0.0167,0.0049,0.0322,0.0991,0.1442,0.346,0.3054,0.0681,0.0361,0.0866,0.1619,0.1429,0.1834,0.3427,0.0464,0.7462,0.1887,0.0421,0.0083,0.0065,0.0044,0.0039,False,0.004471,0.22312,0.0
City of London,philpot_lane/south_to_north/003_n01344_N_L.jpg,n01344,philpot_lane,south_to_north,L,3,N,True,,philpot_lane,,,1,1.0548930004458317,6,5.685425932261375,1,1.4192883895131088,2,2.037246963562753,6,5.728758169934641,1,1.4983716670059026,6,5.686052773290253,5,5.073307134220073,6,5.85851501753316,1,1.3563278008298756,,,,,,,,,,,,1,6,1,1,6,1,6,5,6,1,0.8972,0.0506,0.0271,0.006,0.0088,0.0042,0.006,0.0078,0.0165,0.0837,0.0837,0.258,0.2923,0.258,0.534,0.3239,0.0638,0.0183,0.0183,0.0235,0.0183,0.3594,0.247,0.1498,0.103,0.0625,0.0625,0.0158,0.0106,0.0198,0.0538,0.0888,0.2413,0.3978,0.1879,0.4913,0.3377,0.0753,0.019,0.0245,0.0277,0.0245,0.0016,0.0079,0.0457,0.1097,0.2322,0.5571,0.0457,0.0037,0.024,0.1074,0.1771,0.3308,0.2919,0.0651,0.0018,0.0073,0.037,0.0538,0.1658,0.6559,0.0783,0.5784,0.2411,0.1005,0.0254,0.0254,0.0198,0.0093,False,0.017435,0.302801,0.0
City of London,philpot_lane/south_to_north/003_n01344_N_R.jpg,n01344,philpot_lane,south_to_north,R,3,N,True,,philpot_lane,,,5,4.739429175475687,7,6.529108255451713,5,5.321428571428571,2,2.1681236340930377,6,5.7318027930596696,5,5.333273894436519,3,3.2850678733031673,5,5.217612044817927,5,5.3148401826484015,3,3.110082304526749,,,,,,,,,,,,5,7,6,2,6,6,2,6,6,3,0.0015,0.0089,0.0658,0.3339,0.3784,0.2025,0.0089,0.0027,0.0057,0.0328,0.0422,0.1889,0.2141,0.5136,0.0024,0.0124,0.0715,0.1515,0.3206,0.4117,0.0298,0.2827,0.3203,0.1715,0.104,0.0715,0.0434,0.0066,0.0032,0.0098,0.044,0.0821,0.253,0.4726,0.1354,0.0045,0.023,0.091,0.1501,0.2804,0.36,0.091,0.1367,0.1989,0.1989,0.1367,0.1367,0.1756,0.0163,0.0059,0.0341,0.1051,0.1529,0.2856,0.3237,0.0927,0.014,0.0489,0.1328,0.1328,0.219,0.3611,0.0913,0.1252,0.1607,0.3402,0.1252,0.1252,0.1104,0.0132,False,0.053959,0.284639,0.0
City of London,philpot_lane/south_to_north/004_n01345_N_L.jpg,n01345,philpot_lane,south_to_north,L,4,N,True,,philpot_lane,,,1,1.1596593932943056,5,5.3027291105121295,2,1.997981280968985,2,2.2660391855551287,5,5.316709137240626,2,1.8901960784313725,6,5.677029667791793,5,5.042866386282756,6,5.844095223276801,2,1.8137096774193546,,,,,,,,,,,,1,5,2,1,6,2,6,5,6,1,0.7516,0.1153,0.0699,0.02,0.0227,0.0121,0.0083,0.009,0.0244,0.1092,0.1237,0.2968,0.2968,0.1402,0.2272,0.5449,0.1769,0.0307,0.0113,0.0061,0.0029,0.2949,0.2603,0.1789,0.1229,0.0658,0.0658,0.0114,0.0155,0.0372,0.101,0.1297,0.2747,0.3527,0.0892,0.3155,0.459,0.149,0.0333,0.0202,0.0122,0.0108,0.0014,0.008,0.0462,0.1108,0.2346,0.5629,0.036,0.0044,0.0288,0.1137,0.1875,0.3091,0.3091,0.0474,0.0034,0.0133,0.0528,0.0677,0.1434,0.6427,0.0768,0.3981,0.31,0.1659,0.042,0.042,0.0327,0.0094,False,0.008283,0.297002,0.0
City of London,philpot_lane/south_to_north/004_n01345_N_R.jpg,n01345,philpot_lane,south_to_north,R,4,N,True,,philpot_lane,,,3,3.222070098576123,7,6.840506997623448,4,4.184264218311656,2,1.8151227236737923,6,5.628923506161358,4,3.5934797072521625,3,3.4383499546690843,5,4.995173400071505,5,5.266590389016018,2,2.3755564548765684,,,,,,,,,,,,3,7,4,1,6,3,3,5,6,3,0.0815,0.1522,0.3652,0.2844,0.0815,0.03,0.0052,0.0009,0.0015,0.0084,0.0122,0.0704,0.1491,0.7574,0.0072,0.0365,0.1852,0.3921,0.2099,0.1635,0.0056,0.3789,0.3789,0.123,0.0658,0.0311,0.0189,0.0033,0.0042,0.0147,0.0582,0.1087,0.2608,0.4301,0.1232,0.0247,0.142,0.3006,0.3006,0.1253,0.0976,0.0091,0.092,0.1947,0.2206,0.1516,0.1338,0.1947,0.0124,0.0179,0.0707,0.1497,0.1321,0.2797,0.2469,0.1029,0.0115,0.0456,0.1238,0.1238,0.2622,0.3366,0.0964,0.2799,0.2471,0.3172,0.0625,0.0429,0.0429,0.0075,False,0.037785,0.20535,0.0
City of London,philpot_lane/south_to_north/005_n01346_N_L.jpg,n01346,philpot_lane,south_to_north,L,5,N,False,"user-contributed panorama, not a Street View capture",philpot_lane,,,1,1.0403190796613848,7,6.734843798329725,1,1.3188065705665437,4,4.073848597141344,6,5.882641509433962,1,1.2537382457222135,2,1.9195464362850974,6,5.991207697412077,5,5.4681996086105675,1,1.1068749231336859,,,,,,,,,,,,1,7,1,5,7,1,1,7,7,1,0.9214,0.0278,0.0149,0.0043,0.007,0.0055,0.0191,0.0105,0.0118,0.0322,0.0365,0.0772,0.1852,0.6466,0.5966,0.1709,0.049,0.0231,0.0337,0.0555,0.0713,0.0613,0.1471,0.1667,0.1889,0.2141,0.1889,0.0328,0.2805,0.0296,0.038,0.0203,0.0911,0.1325,0.4081,0.6487,0.0878,0.0533,0.0222,0.047,0.0533,0.0878,0.3922,0.1852,0.1273,0.0875,0.0601,0.0875,0.0601,0.0103,0.0318,0.0863,0.0863,0.1424,0.3014,0.3415,0.2164,0.0703,0.0902,0.0483,0.1022,0.1158,0.3568,0.8131,0.0756,0.0405,0.0131,0.0169,0.0191,0.0217,False,0.197407,0.0,0.084247
City of London,philpot_lane/south_to_north/005_n01346_N_R.jpg,n01346,philpot_lane,south_to_north,R,5,N,False,"user-contributed panorama, not a Street View capture",philpot_lane,,,1,1.016085652218889,5,5.193827160493827,1,1.1638513513513513,1,1.152185395483956,7,6.633497277358159,1,1.079180767884234,1,1.17816882045642,2,2.4526270456503014,5,5.182379713914174,1,1.0824894017899198,,,,,,,,,,,,1,6,1,1,7,1,1,1,7,1,0.9667,0.0138,0.0057,0.0021,0.0035,0.0024,0.0057,0.2004,0.0574,0.1215,0.0651,0.1215,0.2573,0.1768,0.74,0.1135,0.0325,0.0174,0.0223,0.0325,0.0417,0.7573,0.1161,0.0484,0.0229,0.0229,0.0202,0.0122,0.1848,0.0134,0.0195,0.0152,0.0989,0.0989,0.5693,0.8569,0.0293,0.0157,0.0074,0.0157,0.0202,0.0548,0.7274,0.1432,0.041,0.0194,0.0194,0.0362,0.0133,0.2631,0.2322,0.2049,0.0854,0.1243,0.0587,0.0314,0.1538,0.0933,0.1197,0.0566,0.1538,0.1357,0.2872,0.8492,0.0543,0.0256,0.0107,0.0176,0.0226,0.02,True,0.0,0.0,0.365615
City of London,philpot_lane/south_to_north/006_n01347_N_L.jpg,n01347,philpot_lane,south_to_north,L,6,N,False,"user-contributed panorama, not a Street View capture",philpot_lane,,,1,1.0374204680254502,6,6.245691306013022,2,1.608142857142857,2,2.022153057488099,6,5.601557907113463,1,1.2367243436754176,5,4.809168443496802,5,5.064314171883893,5,5.2010978043912175,1,1.2366706161137442,,,,,,,,,,,,1,7,1,1,6,1,5,5,6,1,0.9273,0.036,0.017,0.0033,0.0055,0.0038,0.0071,0.0061,0.013,0.0514,0.0583,0.1795,0.2611,0.4305,0.4495,0.35,0.0885,0.0254,0.0254,0.0326,0.0287,0.3506,0.2731,0.1656,0.0887,0.0609,0.0475,0.0136,0.0246,0.0359,0.086,0.0975,0.2338,0.3402,0.1821,0.6704,0.1921,0.055,0.0123,0.0179,0.0229,0.0295,0.0124,0.0628,0.1506,0.1934,0.2814,0.2814,0.018,0.0083,0.037,0.1141,0.1465,0.3514,0.2736,0.0692,0.0165,0.0574,0.1561,0.1377,0.2004,0.3744,0.0574,0.6752,0.2192,0.0628,0.014,0.014,0.0096,0.0052,False,0.022015,0.240145,0.0
City of London,philpot_lane/south_to_north/006_n01347_N_R.jpg,n01347,philpot_lane,south_to_north,R,6,N,False,"user-contributed panorama, not a Street View capture",philpot_lane,,,1,1.0531253469523705,6,6.071136934673367,2,2.4732566012186865,2,1.8736631016042782,6,5.76461945342345,2,2.3503923575571477,6,5.50298826040555,5,5.283536585365853,6,5.856155117991883,2,1.6261648745519715,,,,,,,,,,,,1,7,2,1,6,2,6,6,6,1,0.9007,0.0508,0.0272,0.0054,0.0069,0.0037,0.0054,0.0051,0.0109,0.0488,0.0627,0.1931,0.3184,0.3608,0.203,0.2954,0.2954,0.0959,0.0513,0.04,0.0189,0.3842,0.2992,0.1413,0.0857,0.0459,0.0357,0.008,0.0317,0.0359,0.0759,0.0759,0.2064,0.3403,0.2339,0.2283,0.2931,0.2015,0.084,0.0741,0.0741,0.045,0.0059,0.03,0.0923,0.1521,0.2213,0.4685,0.03,0.0035,0.0202,0.0905,0.1691,0.2788,0.358,0.0799,0.0031,0.0122,0.0482,0.0701,0.131,0.6653,0.0701,0.46,0.279,0.1493,0.0428,0.0333,0.026,0.0095,False,0.02915,0.322921,0.0
City of London,plantation_lane/east_to_west/001_n01348_W_L.jpg,n01348,plantation_lane,east_to_west,L,1,W,True,,plantation_lane,,,1,1.1546078690256139,7,6.591364547276371,2,2.1744132000929586,4,3.7715736040609142,6,5.677477261847774,2,2.241355270496374,5,5.037126865671642,5,5.333273894436519,6,5.788896446182622,2,2.0003021148036257,,,,,,,,,,,,1,7,2,6,6,2,6,6,6,1,0.7574,0.1162,0.0705,0.0178,0.0202,0.0095,0.0084,0.0025,0.0061,0.0351,0.0398,0.1388,0.2288,0.5489,0.2033,0.4303,0.2033,0.0748,0.04,0.0353,0.013,0.0837,0.1773,0.1773,0.1773,0.1564,0.2009,0.0272,0.0053,0.0143,0.0499,0.1056,0.2534,0.4178,0.1537,0.2175,0.3586,0.1694,0.0706,0.08,0.0706,0.0334,0.0071,0.032,0.1117,0.2087,0.268,0.3441,0.0282,0.0045,0.023,0.091,0.1501,0.2804,0.36,0.091,0.0045,0.0178,0.062,0.0796,0.1685,0.5881,0.0796,0.331,0.331,0.2007,0.0508,0.0448,0.0349,0.0069,False,0.03904,0.169097,0.0
City of London,plantation_lane/east_to_west/001_n01348_W_R.jpg,n01348,plantation_lane,east_to_west,R,1,W,True,,plantation_lane,,,3,3.127603513174404,6,6.152877697841727,4,4.409588042289465,4,3.9354992833253704,6,5.558871722846442,4,4.285049833887044,4,4.299003322259136,5,5.107409814754631,6,5.748407643312102,3,3.3053513672449277,,,,,,,,,,,,3,7,4,4,6,4,4,5,6,3,0.1008,0.1466,0.3985,0.2417,0.0785,0.0289,0.005,0.0023,0.0056,0.0365,0.0469,0.2102,0.3058,0.3927,0.0083,0.0328,0.2136,0.2743,0.242,0.2136,0.0155,0.0679,0.1438,0.1847,0.2093,0.1847,0.1847,0.025,0.0054,0.0166,0.0578,0.1387,0.2591,0.4272,0.0953,0.0091,0.0523,0.2069,0.301,0.2069,0.2069,0.017,0.0165,0.0575,0.1564,0.3311,0.2008,0.2276,0.01,0.0056,0.0324,0.1132,0.1647,0.3077,0.3077,0.0687,0.0054,0.0213,0.0656,0.0955,0.1784,0.5495,0.0843,0.0759,0.1418,0.3401,0.1418,0.1418,0.1418,0.0169,False,0.028848,0.303476,0.0
City of London,plantation_lane/east_to_west/002_n01349_W_F.jpg,n01349,plantation_lane,east_to_west,F,2,W,True,,plantation_lane,,,1,1.2113163972286376,7,6.658621273712737,2,2.076853291861068,3,3.004694835680751,6,6.457315233785822,2,1.6267474370922648,5,5.4655172413793105,6,5.576941747572816,6,5.934172918899607,1,1.3205749623934482,,,,,,,,,,,,1,7,2,2,7,1,6,6,6,1,0.6928,0.1204,0.0827,0.0269,0.0391,0.0237,0.0144,0.0066,0.0095,0.0428,0.0428,0.1163,0.1917,0.5904,0.2651,0.3858,0.1608,0.0592,0.0522,0.0522,0.0247,0.1493,0.2461,0.1917,0.1493,0.1317,0.1162,0.0157,0.0069,0.0088,0.0212,0.0272,0.122,0.3315,0.4824,0.4542,0.2146,0.1013,0.0373,0.0615,0.0697,0.0615,0.0079,0.0401,0.1236,0.1587,0.1798,0.4314,0.0584,0.0031,0.0205,0.0919,0.1338,0.2205,0.412,0.1181,0.0029,0.0116,0.0521,0.0669,0.1249,0.5598,0.1818,0.5983,0.1714,0.0918,0.0338,0.0433,0.0433,0.0181,False,0.013436,0.297211,0.0
City of London,plantation_lane/east_to_west/003_n01350_W_F.jpg,n01350,plantation_lane,east_to_west,F,3,W,True,,plantation_lane,,,1,1.0998664400194267,6,6.400917176209005,2,1.6855670103092784,3,2.7011308562197094,6,5.960218201170836,1,1.373114224137931,5,5.1919109663409335,6,5.804074232081911,6,5.613162878787879,1,1.1851493362831858,,,,,,,,,,,,1,7,1,2,6,1,6,6,6,1,0.8236,0.0766,0.041,0.0117,0.0219,0.0133,0.0117,0.0045,0.0075,0.0295,0.0335,0.1031,0.3598,0.4621,0.4235,0.3298,0.1071,0.0348,0.0307,0.0394,0.0348,0.1857,0.2702,0.1857,0.1446,0.1126,0.0877,0.0135,0.0088,0.0165,0.0396,0.0653,0.2012,0.3758,0.2927,0.5568,0.1808,0.0854,0.0277,0.0457,0.0518,0.0518,0.0133,0.0598,0.1435,0.1626,0.1842,0.39,0.0466,0.0025,0.0125,0.056,0.0923,0.1954,0.4688,0.1725,0.0088,0.0347,0.1068,0.1068,0.1995,0.4224,0.121,0.7232,0.1614,0.0594,0.015,0.017,0.015,0.0091,False,0.001853,0.0,0.0
City of London,plantation_lane/east_to_west/004_n01351_W_F.jpg,n01351,plantation_lane,east_to_west,F,4,W,False,"user-contributed panorama, not a Street View capture",plantation_lane,,,1,1.2542126225490196,3,3.0476626947754357,3,3.1025184129246854,2,2.2182306940371452,7,6.595528455284553,2,2.4296002351557906,4,3.5146009085009733,5,4.840089252510227,5,5.229508196721311,1,1.2917540745522027,,,,,,,,,,,,1,1,3,1,7,2,3,5,5,1,0.6528,0.1457,0.1134,0.0287,0.0287,0.0154,0.0154,0.2182,0.1168,0.2182,0.091,0.1324,0.1324,0.091,0.0646,0.1755,0.4209,0.1755,0.0939,0.057,0.0127,0.3374,0.2046,0.1594,0.0853,0.0853,0.0967,0.0314,0.094,0.0269,0.0346,0.021,0.1066,0.1757,0.5412,0.1607,0.3402,0.1821,0.0975,0.0975,0.0759,0.046,0.1059,0.1746,0.1978,0.1541,0.1541,0.1746,0.039,0.0283,0.0873,0.1631,0.1439,0.2689,0.2094,0.0989,0.0114,0.0509,0.1221,0.1077,0.2928,0.2584,0.1567,0.6197,0.1776,0.095,0.0309,0.0309,0.0272,0.0187,True,0.0,0.0,0.351733
City of London,plantation_lane/east_to_west/005_n01352_W_F.jpg,n01352,plantation_lane,east_to_west,F,5,W,True,,plantation_lane,,,1,1.1418490224006215,6,5.83710174717369,2,2.0508497807017543,3,2.7870211549456836,6,6.247134470226447,1,1.3892138939670933,4,3.8499498997995993,5,4.821466714133144,5,4.867594786729858,1,1.2949726951493736,,,,,,,,,,,,1,6,2,2,7,1,3,5,6,1,0.7723,0.1045,0.0634,0.0182,0.0233,0.0086,0.0097,0.0118,0.0194,0.0676,0.0676,0.2083,0.3892,0.2361,0.2841,0.3648,0.1723,0.0559,0.0494,0.0436,0.0299,0.1543,0.2883,0.1749,0.1543,0.1202,0.0936,0.0144,0.0084,0.0108,0.0259,0.0427,0.1491,0.3577,0.4053,0.547,0.2012,0.0839,0.0272,0.0449,0.0449,0.0509,0.0943,0.121,0.1996,0.1996,0.1554,0.1996,0.0306,0.0123,0.0627,0.1704,0.1704,0.2809,0.2479,0.0553,0.0704,0.1024,0.1688,0.1315,0.1688,0.2783,0.0797,0.6226,0.229,0.0744,0.0213,0.0213,0.0213,0.0101,False,0.016367,9.8e-05,0.0
City of London,plantation_lane/east_to_west/006_n01353_W_F.jpg,n01353,plantation_lane,east_to_west,F,6,W,True,,plantation_lane,,,4,3.836848635235732,6,6.068875780707842,4,3.7151531151003168,3,3.386569091691778,5,5.445950897764749,4,4.447761194029852,5,5.498833955223881,5,5.423568040860999,6,5.578275788119236,2,1.5036605657237936,,,,,,,,,,,,4,7,3,3,6,3,6,6,6,1,0.056,0.1047,0.2216,0.3224,0.1956,0.0815,0.0182,0.0112,0.0184,0.0643,0.0729,0.1748,0.2882,0.3701,0.0543,0.1149,0.2756,0.1894,0.1894,0.1475,0.029,0.0855,0.205,0.2323,0.2323,0.1409,0.0969,0.007,0.012,0.0288,0.0782,0.1289,0.2729,0.3504,0.1289,0.0419,0.0886,0.2126,0.1876,0.2126,0.1876,0.069,0.0073,0.0373,0.1148,0.1301,0.2144,0.4539,0.0422,0.0035,0.0199,0.0785,0.1467,0.2741,0.3988,0.0785,0.0141,0.0491,0.1179,0.1179,0.1715,0.4663,0.0631,0.4954,0.3005,0.1253,0.0279,0.0247,0.0192,0.0071,False,0.025903,0.003785,0.0
City of London,plantation_lane/west_to_east/001_n01353_E_F.jpg,n01353,plantation_lane,west_to_east,F,1,E,True,,plantation_lane,,,1,1.0376564523090201,6,5.787291253891876,2,1.6973039215686274,2,2.496284501061571,6,6.092191507552009,1,1.287143772014089,4,3.903697996918336,5,5.040128682695563,5,5.044717887154862,1,1.1951459034792369,,,,,,,,,,,,1,6,1,2,6,1,6,5,6,1,0.9268,0.0359,0.015,0.0033,0.0055,0.0043,0.0091,0.0107,0.0199,0.0696,0.0893,0.2143,0.3533,0.2428,0.408,0.408,0.0709,0.0261,0.0261,0.0379,0.023,0.1223,0.3768,0.178,0.178,0.0953,0.045,0.0047,0.012,0.0175,0.0419,0.061,0.1658,0.3509,0.3509,0.6246,0.2028,0.0581,0.0166,0.0274,0.0352,0.0352,0.0812,0.1338,0.1947,0.1947,0.1516,0.2206,0.0233,0.0061,0.04,0.1395,0.158,0.2953,0.2953,0.0659,0.0477,0.0891,0.1666,0.1297,0.1666,0.3112,0.0891,0.7128,0.1802,0.0516,0.0168,0.0148,0.0148,0.009,False,0.015566,0.005218,0.0
City of London,plantation_lane/west_to_east/002_n01352_E_F.jpg,n01352,plantation_lane,west_to_east,F,2,E,True,,plantation_lane,,,1,1.0445988836598445,6,6.069043201696263,1,1.4866044245991474,2,2.1741097489784007,6,6.296533534287867,1,1.2405303030303032,3,3.2219202898550727,5,4.79957886676876,5,4.924817032601464,1,1.1007024342981713,,,,,,,,,,,,1,6,1,2,7,1,3,5,6,1,0.9137,0.0354,0.019,0.0048,0.0079,0.0062,0.013,0.0089,0.0146,0.0511,0.0579,0.1573,0.3773,0.333,0.4927,0.2989,0.0856,0.0278,0.0278,0.0315,0.0357,0.2668,0.3426,0.1428,0.126,0.0764,0.0409,0.0043,0.017,0.0192,0.0407,0.0592,0.161,0.2654,0.4375,0.66,0.13,0.0696,0.0226,0.0329,0.0372,0.0478,0.1517,0.1719,0.2208,0.1517,0.1182,0.1517,0.0339,0.0089,0.0583,0.1795,0.1795,0.2612,0.2612,0.0514,0.0488,0.0912,0.1703,0.1503,0.1503,0.3182,0.071,0.8257,0.0986,0.0363,0.0104,0.0118,0.0092,0.0081,False,0.020629,0.000185,0.0
City of London,plantation_lane/west_to_east/003_n01351_E_F.jpg,n01351,plantation_lane,west_to_east,F,3,E,False,"user-contributed panorama, not a Street View capture",plantation_lane,,,2,2.0415766738660905,5,5.048427358961558,4,3.5347740667976426,3,3.1652462121212115,6,6.015200648561005,2,2.3517894190871367,2,1.8441656210790465,5,4.999044585987261,5,5.476983002832862,3,2.7946966653274408,,,,,,,,,,,,1,5,3,3,7,2,2,5,6,3,0.3921,0.1852,0.2695,0.0772,0.0413,0.0195,0.0152,0.065,0.0737,0.1768,0.1072,0.2003,0.1768,0.2003,0.0209,0.0936,0.3703,0.2545,0.1544,0.0936,0.0127,0.1645,0.1864,0.2112,0.1645,0.1281,0.1281,0.0173,0.0908,0.0429,0.0624,0.0486,0.1497,0.2467,0.359,0.1607,0.3856,0.2064,0.0975,0.0759,0.0522,0.0218,0.3516,0.3985,0.1007,0.042,0.0371,0.0476,0.0225,0.0227,0.0701,0.1309,0.1309,0.314,0.2158,0.1155,0.0046,0.0263,0.0917,0.1039,0.2824,0.32,0.1713,0.2197,0.1939,0.2489,0.1038,0.1038,0.1038,0.0262,True,0.0,0.0,0.308947
City of London,plantation_lane/west_to_east/004_n01350_E_F.jpg,n01350,plantation_lane,west_to_east,F,4,E,True,,plantation_lane,,,1,1.1131830008673025,7,6.529584639498433,2,1.8367844092570038,4,3.7844871147043966,6,6.081367924528302,1,1.4034795483990377,5,4.807770961145194,6,5.526538280883043,6,5.745809573181268,1,1.3096990513575397,,,,,,,,,,,,1,7,1,3,6,1,6,6,6,1,0.8071,0.0851,0.0516,0.013,0.0215,0.0115,0.0102,0.0093,0.0136,0.0538,0.0538,0.1462,0.2128,0.5104,0.3721,0.3284,0.1369,0.0444,0.0392,0.0444,0.0346,0.0825,0.1541,0.1979,0.1979,0.1746,0.1746,0.0184,0.007,0.0115,0.0313,0.0516,0.1802,0.3816,0.3367,0.5403,0.2252,0.0829,0.0237,0.0391,0.0444,0.0444,0.0161,0.0635,0.1726,0.1956,0.1956,0.3225,0.034,0.0033,0.0165,0.074,0.1383,0.2583,0.4258,0.0839,0.005,0.0224,0.0783,0.0887,0.1658,0.5787,0.061,0.6114,0.2249,0.0827,0.0237,0.0237,0.0237,0.0099,False,0.016219,0.000295,0.0
City of London,plantation_lane/west_to_east/005_n01349_E_F.jpg,n01349,plantation_lane,west_to_east,F,5,E,True,,plantation_lane,,,1,1.2441527086162667,7,6.516851704996035,2,2.0140637556924723,4,3.9804836656767075,6,5.6992481203007515,2,1.5418157423971377,6,5.634011276681433,6,5.822513089005236,6,5.7826845391112744,2,1.780140597539543,,,,,,,,,,,,1,7,2,4,6,1,6,6,6,1,0.6627,0.1305,0.1016,0.0291,0.0424,0.02,0.0138,0.0082,0.0152,0.0532,0.0532,0.1275,0.2383,0.5044,0.2907,0.3733,0.1556,0.0505,0.0505,0.0446,0.0347,0.0526,0.143,0.1836,0.2357,0.208,0.162,0.0151,0.0054,0.0146,0.0449,0.095,0.2581,0.4256,0.1566,0.4734,0.2236,0.1056,0.0343,0.0565,0.0565,0.0499,0.0055,0.0247,0.0978,0.1255,0.1827,0.4966,0.0672,0.0017,0.0077,0.0444,0.094,0.199,0.4775,0.1756,0.0042,0.0186,0.065,0.0835,0.1768,0.5446,0.1072,0.414,0.2845,0.1523,0.0494,0.0436,0.0436,0.0125,False,0.018858,0.008006,0.0
